name,layer,wc_r,wc_g,wc_b,num_splines,total_verts,bbmin_x,bbmin_y,bbmax_x,bbmax_y,width,height,center_x,center_y,area_approx
Layer:x-RL TH7-LP Block$0$LK-SHRB-035M,x-RL TH7-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.1042e+07,8.48702e+06,1.1042e+07,8.48704e+06,24.0,24.0,1.1042e+07,8.48703e+06,576.0
Layer:x-RL TH7-LP Block$0$LK-SHRB-035M,x-RL TH7-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10423e+07,8.48711e+06,1.10423e+07,8.48713e+06,24.0,24.0,1.10423e+07,8.48712e+06,576.0
Layer:x-RL TH7-LP Block$0$LK-SHRB-035M,x-RL TH7-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10423e+07,8.48711e+06,1.10423e+07,8.48713e+06,24.0,24.0,1.10423e+07,8.48712e+06,576.0
Layer:x-RL TH7-LP Block$0$LK-SHRB-035M,x-RL TH7-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10422e+07,8.48711e+06,1.10423e+07,8.48713e+06,24.0,24.0,1.10423e+07,8.48712e+06,576.0
Layer:x-RL TH7-LP Block$0$LK-SHRB-035M,x-RL TH7-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10422e+07,8.48711e+06,1.10422e+07,8.48713e+06,24.0,24.0,1.10422e+07,8.48712e+06,576.0
Layer:x-RL TH7-LP Block$0$LK-SHRB-035M,x-RL TH7-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10422e+07,8.48711e+06,1.10422e+07,8.48713e+06,24.0,24.0,1.10422e+07,8.48712e+06,576.0
Layer:x-RL TH7-LP Block$0$LK-SHRB-035M,x-RL TH7-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10422e+07,8.48711e+06,1.10422e+07,8.48713e+06,24.0,24.0,1.10422e+07,8.48712e+06,576.0
Layer:x-RL TH7-LP Block$0$LK-SHRB-035M,x-RL TH7-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10422e+07,8.48711e+06,1.10422e+07,8.48713e+06,24.0,24.0,1.10422e+07,8.48712e+06,576.0
Layer:x-RL TH7-LP Block$0$LK-SHRB-035M,x-RL TH7-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10421e+07,8.48666e+06,1.10421e+07,8.48669e+06,24.0,24.0,1.10421e+07,8.48668e+06,576.0
Layer:x-RL TH7-LP Block$0$LK-SHRB-035M,x-RL TH7-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10421e+07,8.48666e+06,1.10421e+07,8.48669e+06,24.0,24.0,1.10421e+07,8.48668e+06,576.0
Layer:x-RL TH7-LP Block$0$LK-SHRB-035M,x-RL TH7-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10421e+07,8.48666e+06,1.10421e+07,8.48669e+06,24.0,24.0,1.10421e+07,8.48668e+06,576.0
Layer:x-RL TH7-LP Block$0$LK-SHRB-035M,x-RL TH7-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10421e+07,8.48664e+06,1.10421e+07,8.48666e+06,24.0,24.0,1.10421e+07,8.48665e+06,576.0
Layer:x-RL TH7-LP Block$0$LK-SHRB-035M,x-RL TH7-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10421e+07,8.48662e+06,1.10421e+07,8.48664e+06,24.0,24.0,1.10421e+07,8.48663e+06,576.0
Layer:x-RL TH7-LP Block$0$LK-SHRB-035M,x-RL TH7-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10421e+07,8.48659e+06,1.10421e+07,8.48662e+06,24.0,24.0,1.10421e+07,8.48661e+06,576.0
Layer:x-RL TH7-LP Block$0$LK-SHRB-035M,x-RL TH7-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10421e+07,8.48657e+06,1.10421e+07,8.4866e+06,24.0,24.0,1.10421e+07,8.48658e+06,576.0
Layer:x-RL TH7-LP Block$0$LK-SHRB-035M,x-RL TH7-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10421e+07,8.48655e+06,1.10421e+07,8.48657e+06,24.0,24.0,1.10421e+07,8.48656e+06,576.0
Layer:x-RL TH7-LP Block$0$LK-SHRB-035M,x-RL TH7-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10421e+07,8.48652e+06,1.10421e+07,8.48655e+06,24.0,24.0,1.10421e+07,8.48654e+06,576.0
Layer:x-RL TH7-LP Block$0$LK-SHRB-035M,x-RL TH7-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10421e+07,8.48653e+06,1.10421e+07,8.48655e+06,24.0,24.0,1.10421e+07,8.48654e+06,576.0
Layer:x-RL TH7-LP Block$0$LK-SHRB-035M,x-RL TH7-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10421e+07,8.48653e+06,1.10421e+07,8.48655e+06,24.0,24.0,1.10421e+07,8.48654e+06,576.0
Layer:x-RL TH6-LP Block$0$LP-SHAR-BRDR-CONT,x-RL TH6-LP Block$0$LP-SHAR-BRDR-CONT,186,186,186,23,104,1.10447e+07,8.49008e+06,1.10461e+07,8.49109e+06,1442.0,1012.0,1.10454e+07,8.49058e+06,1.4593e+06
Layer:x-RL TH6-LP Block$0$LK-SHRB-TRNK,x-RL TH6-LP Block$0$LK-SHRB-TRNK,186,186,186,6,30,1.10454e+07,8.49102e+06,1.10455e+07,8.49103e+06,10.0,10.0,1.10455e+07,8.49102e+06,100.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-TRNK,x-RL TH6-LP Block$0$LK-SHRB-TRNK,186,186,186,6,30,1.10454e+07,8.49102e+06,1.10454e+07,8.49103e+06,10.0,10.0,1.10454e+07,8.49102e+06,100.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-TRNK,x-RL TH6-LP Block$0$LK-SHRB-TRNK,186,186,186,6,30,1.10454e+07,8.49102e+06,1.10454e+07,8.49103e+06,10.0,10.0,1.10454e+07,8.49102e+06,100.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-TRNK,x-RL TH6-LP Block$0$LK-SHRB-TRNK,186,186,186,6,30,1.10453e+07,8.49102e+06,1.10453e+07,8.49103e+06,10.0,10.0,1.10453e+07,8.49102e+06,100.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-TRNK,x-RL TH6-LP Block$0$LK-SHRB-TRNK,186,186,186,2,10,1.10447e+07,8.49102e+06,1.10447e+07,8.49102e+06,2.0,2.0,1.10447e+07,8.49102e+06,4.0
Layer:x-RL TH6-LP Block$0$LK-TREE-TRNK,x-RL TH6-LP Block$0$LK-TREE-TRNK,186,186,186,2,10,1.10455e+07,8.49106e+06,1.10455e+07,8.49107e+06,14.0,10.0,1.10455e+07,8.49106e+06,140.0
Layer:x-RL TH6-LP Block$0$L-002,x-RL TH6-LP Block$0$L-002,186,186,186,6,42,1.1045e+07,8.49028e+06,1.10458e+07,8.49108e+06,888.0,804.0,1.10454e+07,8.49068e+06,713952.0
Layer:x-RL TH6-LP Block$0$LK-TREE-TRNK,x-RL TH6-LP Block$0$LK-TREE-TRNK,186,186,186,2,10,1.10453e+07,8.49106e+06,1.10453e+07,8.49107e+06,14.0,10.0,1.10453e+07,8.49106e+06,140.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-TRNK,x-RL TH6-LP Block$0$LK-SHRB-TRNK,186,186,186,2,10,1.10461e+07,8.49102e+06,1.10461e+07,8.49102e+06,2.0,2.0,1.10461e+07,8.49102e+06,4.0
Layer:x-RL TH6-LP Block$0$LK-TREE-TRNK,x-RL TH6-LP Block$0$LK-TREE-TRNK,186,186,186,2,10,1.1046e+07,8.49105e+06,1.1046e+07,8.49106e+06,14.0,10.0,1.1046e+07,8.49105e+06,140.0
Layer:x-RL TH6-LP Block$0$LK-TREE-TRNK,x-RL TH6-LP Block$0$LK-TREE-TRNK,186,186,186,2,10,1.10451e+07,8.49102e+06,1.10451e+07,8.49104e+06,10.0,14.0,1.10451e+07,8.49103e+06,140.0
Layer:x-RL TH6-LP Block$0$LK-TREE-TRNK,x-RL TH6-LP Block$0$LK-TREE-TRNK,186,186,186,2,10,1.10457e+07,8.49103e+06,1.10457e+07,8.49104e+06,10.0,14.0,1.10457e+07,8.49104e+06,140.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-TRNK,x-RL TH6-LP Block$0$LK-SHRB-TRNK,186,186,186,2,10,1.10458e+07,8.49102e+06,1.10458e+07,8.49103e+06,6.0,6.0,1.10458e+07,8.49103e+06,36.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-TRNK,x-RL TH6-LP Block$0$LK-SHRB-TRNK,186,186,186,2,10,1.1045e+07,8.49102e+06,1.1045e+07,8.49102e+06,6.0,6.0,1.1045e+07,8.49102e+06,36.0
Layer:x-RL TH6-LP Block$0$LK-TREE-TRNK,x-RL TH6-LP Block$0$LK-TREE-TRNK,186,186,186,2,10,1.10448e+07,8.49103e+06,1.10448e+07,8.49105e+06,22.0,22.0,1.10448e+07,8.49104e+06,484.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-035M,x-RL TH6-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10446e+07,8.49007e+06,1.10446e+07,8.4901e+06,24.0,24.0,1.10446e+07,8.49009e+06,576.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-035M,x-RL TH6-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10462e+07,8.49008e+06,1.10462e+07,8.49011e+06,24.0,24.0,1.10462e+07,8.4901e+06,576.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-TRNK,x-RL TH6-LP Block$0$LK-SHRB-TRNK,186,186,186,2,10,1.10454e+07,8.49027e+06,1.10454e+07,8.49027e+06,2.0,2.0,1.10454e+07,8.49027e+06,4.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-TRNK,x-RL TH6-LP Block$0$LK-SHRB-TRNK,186,186,186,2,10,1.10454e+07,8.49024e+06,1.10454e+07,8.49024e+06,2.0,2.0,1.10454e+07,8.49024e+06,4.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-TRNK,x-RL TH6-LP Block$0$LK-SHRB-TRNK,186,186,186,2,10,1.10454e+07,8.49022e+06,1.10454e+07,8.49022e+06,2.0,2.0,1.10454e+07,8.49022e+06,4.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-TRNK,x-RL TH6-LP Block$0$LK-SHRB-TRNK,186,186,186,2,10,1.10454e+07,8.49019e+06,1.10454e+07,8.4902e+06,2.0,2.0,1.10454e+07,8.4902e+06,4.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-TRNK,x-RL TH6-LP Block$0$LK-SHRB-TRNK,186,186,186,2,10,1.10454e+07,8.49017e+06,1.10454e+07,8.49017e+06,2.0,2.0,1.10454e+07,8.49017e+06,4.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-TRNK,x-RL TH6-LP Block$0$LK-SHRB-TRNK,186,186,186,2,10,1.10454e+07,8.49014e+06,1.10454e+07,8.49015e+06,2.0,2.0,1.10454e+07,8.49015e+06,4.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-035M,x-RL TH6-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10447e+07,8.49032e+06,1.10447e+07,8.49034e+06,24.0,24.0,1.10447e+07,8.49033e+06,576.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-035M,x-RL TH6-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10461e+07,8.49032e+06,1.10461e+07,8.49035e+06,24.0,24.0,1.10461e+07,8.49033e+06,576.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-TRNK,x-RL TH6-LP Block$0$LK-SHRB-TRNK,186,186,186,2,10,1.10459e+07,8.49017e+06,1.10459e+07,8.49017e+06,2.0,2.0,1.10459e+07,8.49017e+06,4.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-TRNK,x-RL TH6-LP Block$0$LK-SHRB-TRNK,186,186,186,2,10,1.10459e+07,8.49014e+06,1.10459e+07,8.49014e+06,2.0,2.0,1.10459e+07,8.49014e+06,4.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-TRNK,x-RL TH6-LP Block$0$LK-SHRB-TRNK,186,186,186,2,10,1.10459e+07,8.49012e+06,1.10459e+07,8.49012e+06,2.0,2.0,1.10459e+07,8.49012e+06,4.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-TRNK,x-RL TH6-LP Block$0$LK-SHRB-TRNK,186,186,186,2,10,1.10459e+07,8.49009e+06,1.10459e+07,8.4901e+06,2.0,2.0,1.10459e+07,8.4901e+06,4.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-TRNK,x-RL TH6-LP Block$0$LK-SHRB-TRNK,186,186,186,2,10,1.10449e+07,8.49016e+06,1.10449e+07,8.49016e+06,2.0,2.0,1.10449e+07,8.49016e+06,4.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-TRNK,x-RL TH6-LP Block$0$LK-SHRB-TRNK,186,186,186,2,10,1.10449e+07,8.49014e+06,1.10449e+07,8.49014e+06,2.0,2.0,1.10449e+07,8.49014e+06,4.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-TRNK,x-RL TH6-LP Block$0$LK-SHRB-TRNK,186,186,186,2,10,1.10449e+07,8.49011e+06,1.10449e+07,8.49011e+06,2.0,2.0,1.10449e+07,8.49011e+06,4.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-TRNK,x-RL TH6-LP Block$0$LK-SHRB-TRNK,186,186,186,2,10,1.10449e+07,8.49009e+06,1.10449e+07,8.49009e+06,2.0,2.0,1.10449e+07,8.49009e+06,4.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-TRNK,x-RL TH6-LP Block$0$LK-SHRB-TRNK,186,186,186,2,10,1.10452e+07,8.49035e+06,1.10452e+07,8.49035e+06,2.0,2.0,1.10452e+07,8.49035e+06,4.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-TRNK,x-RL TH6-LP Block$0$LK-SHRB-TRNK,186,186,186,2,10,1.10452e+07,8.49035e+06,1.10452e+07,8.49035e+06,2.0,2.0,1.10452e+07,8.49035e+06,4.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-TRNK,x-RL TH6-LP Block$0$LK-SHRB-TRNK,186,186,186,2,10,1.10451e+07,8.49035e+06,1.10452e+07,8.49035e+06,2.0,2.0,1.10452e+07,8.49035e+06,4.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-TRNK,x-RL TH6-LP Block$0$LK-SHRB-TRNK,186,186,186,2,10,1.10451e+07,8.49035e+06,1.10451e+07,8.49035e+06,2.0,2.0,1.10451e+07,8.49035e+06,4.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-TRNK,x-RL TH6-LP Block$0$LK-SHRB-TRNK,186,186,186,2,10,1.10451e+07,8.49034e+06,1.10451e+07,8.49035e+06,2.0,2.0,1.10451e+07,8.49035e+06,4.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-TRNK,x-RL TH6-LP Block$0$LK-SHRB-TRNK,186,186,186,2,10,1.10451e+07,8.49034e+06,1.10451e+07,8.49035e+06,2.0,2.0,1.10451e+07,8.49035e+06,4.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-TRNK,x-RL TH6-LP Block$0$LK-SHRB-TRNK,186,186,186,2,10,1.10457e+07,8.49035e+06,1.10457e+07,8.49035e+06,2.0,2.0,1.10457e+07,8.49035e+06,4.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-TRNK,x-RL TH6-LP Block$0$LK-SHRB-TRNK,186,186,186,2,10,1.10457e+07,8.49035e+06,1.10457e+07,8.49035e+06,2.0,2.0,1.10457e+07,8.49035e+06,4.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-TRNK,x-RL TH6-LP Block$0$LK-SHRB-TRNK,186,186,186,2,10,1.10457e+07,8.49035e+06,1.10457e+07,8.49035e+06,2.0,2.0,1.10457e+07,8.49035e+06,4.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-TRNK,x-RL TH6-LP Block$0$LK-SHRB-TRNK,186,186,186,2,10,1.10457e+07,8.49035e+06,1.10457e+07,8.49035e+06,2.0,2.0,1.10457e+07,8.49035e+06,4.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-TRNK,x-RL TH6-LP Block$0$LK-SHRB-TRNK,186,186,186,2,10,1.10456e+07,8.49035e+06,1.10456e+07,8.49035e+06,2.0,2.0,1.10456e+07,8.49035e+06,4.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-TRNK,x-RL TH6-LP Block$0$LK-SHRB-TRNK,186,186,186,2,10,1.10456e+07,8.49035e+06,1.10456e+07,8.49035e+06,2.0,2.0,1.10456e+07,8.49035e+06,4.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-TRNK,x-RL TH6-LP Block$0$LK-SHRB-TRNK,186,186,186,2,10,1.10454e+07,8.49012e+06,1.10454e+07,8.49012e+06,2.0,2.0,1.10454e+07,8.49012e+06,4.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-TRNK,x-RL TH6-LP Block$0$LK-SHRB-TRNK,186,186,186,2,10,1.10454e+07,8.4901e+06,1.10454e+07,8.4901e+06,2.0,2.0,1.10454e+07,8.4901e+06,4.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-035M,x-RL TH6-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10447e+07,8.49031e+06,1.10447e+07,8.49034e+06,24.0,24.0,1.10447e+07,8.49033e+06,576.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-035M,x-RL TH6-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10447e+07,8.49031e+06,1.10447e+07,8.49034e+06,24.0,24.0,1.10447e+07,8.49033e+06,576.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-035M,x-RL TH6-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10447e+07,8.49031e+06,1.10447e+07,8.49034e+06,24.0,24.0,1.10447e+07,8.49033e+06,576.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-035M,x-RL TH6-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10447e+07,8.49031e+06,1.10447e+07,8.49034e+06,24.0,24.0,1.10447e+07,8.49033e+06,576.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-035M,x-RL TH6-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10447e+07,8.49034e+06,1.10447e+07,8.49036e+06,24.0,24.0,1.10447e+07,8.49035e+06,576.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-035M,x-RL TH6-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10447e+07,8.49036e+06,1.10447e+07,8.49038e+06,24.0,24.0,1.10447e+07,8.49037e+06,576.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-035M,x-RL TH6-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10447e+07,8.49038e+06,1.10447e+07,8.49041e+06,24.0,24.0,1.10447e+07,8.49039e+06,576.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-035M,x-RL TH6-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10447e+07,8.4904e+06,1.10447e+07,8.49043e+06,24.0,24.0,1.10447e+07,8.49042e+06,576.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-035M,x-RL TH6-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10447e+07,8.49041e+06,1.10447e+07,8.49043e+06,24.0,24.0,1.10447e+07,8.49042e+06,576.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-035M,x-RL TH6-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10447e+07,8.49041e+06,1.10447e+07,8.49043e+06,24.0,24.0,1.10447e+07,8.49042e+06,576.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-035M,x-RL TH6-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10446e+07,8.4901e+06,1.10446e+07,8.49012e+06,24.0,24.0,1.10446e+07,8.49011e+06,576.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-035M,x-RL TH6-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10446e+07,8.49012e+06,1.10446e+07,8.49014e+06,24.0,24.0,1.10446e+07,8.49013e+06,576.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-035M,x-RL TH6-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10446e+07,8.49014e+06,1.10446e+07,8.49017e+06,24.0,24.0,1.10446e+07,8.49016e+06,576.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-035M,x-RL TH6-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10446e+07,8.49017e+06,1.10446e+07,8.49019e+06,24.0,24.0,1.10446e+07,8.49018e+06,576.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-035M,x-RL TH6-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10446e+07,8.49019e+06,1.10446e+07,8.49022e+06,24.0,24.0,1.10446e+07,8.4902e+06,576.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-035M,x-RL TH6-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10446e+07,8.49022e+06,1.10446e+07,8.49024e+06,24.0,24.0,1.10446e+07,8.49023e+06,576.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-035M,x-RL TH6-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10446e+07,8.49024e+06,1.10446e+07,8.49026e+06,24.0,24.0,1.10446e+07,8.49025e+06,576.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-035M,x-RL TH6-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10461e+07,8.49032e+06,1.10461e+07,8.49035e+06,24.0,24.0,1.10461e+07,8.49033e+06,576.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-035M,x-RL TH6-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10461e+07,8.49032e+06,1.10461e+07,8.49035e+06,24.0,24.0,1.10461e+07,8.49034e+06,576.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-035M,x-RL TH6-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10461e+07,8.49032e+06,1.10461e+07,8.49035e+06,24.0,24.0,1.10461e+07,8.49034e+06,576.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-035M,x-RL TH6-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10461e+07,8.49034e+06,1.10461e+07,8.49037e+06,24.0,24.0,1.10461e+07,8.49035e+06,576.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-035M,x-RL TH6-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10461e+07,8.49036e+06,1.10461e+07,8.49038e+06,24.0,24.0,1.10461e+07,8.49037e+06,576.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-035M,x-RL TH6-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10461e+07,8.49038e+06,1.10461e+07,8.4904e+06,24.0,24.0,1.10461e+07,8.49039e+06,576.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-035M,x-RL TH6-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10461e+07,8.4904e+06,1.10461e+07,8.49042e+06,24.0,24.0,1.10461e+07,8.49041e+06,576.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-035M,x-RL TH6-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10461e+07,8.49042e+06,1.10461e+07,8.49044e+06,24.0,24.0,1.10461e+07,8.49043e+06,576.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-035M,x-RL TH6-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10461e+07,8.49042e+06,1.10461e+07,8.49044e+06,24.0,24.0,1.10461e+07,8.49043e+06,576.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-035M,x-RL TH6-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10461e+07,8.49042e+06,1.10461e+07,8.49044e+06,24.0,24.0,1.10461e+07,8.49043e+06,576.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-035M,x-RL TH6-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10462e+07,8.49011e+06,1.10462e+07,8.49013e+06,24.0,24.0,1.10462e+07,8.49012e+06,576.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-035M,x-RL TH6-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10462e+07,8.49013e+06,1.10462e+07,8.49016e+06,24.0,24.0,1.10462e+07,8.49014e+06,576.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-035M,x-RL TH6-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10462e+07,8.49016e+06,1.10462e+07,8.49018e+06,24.0,24.0,1.10462e+07,8.49017e+06,576.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-035M,x-RL TH6-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10462e+07,8.49018e+06,1.10462e+07,8.4902e+06,24.0,24.0,1.10462e+07,8.49019e+06,576.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-035M,x-RL TH6-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10462e+07,8.4902e+06,1.10462e+07,8.49022e+06,24.0,24.0,1.10462e+07,8.49021e+06,576.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-035M,x-RL TH6-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10462e+07,8.49022e+06,1.10462e+07,8.49025e+06,24.0,24.0,1.10462e+07,8.49024e+06,576.0
Layer:x-RL TH6-LP Block$0$LK-SHRB-035M,x-RL TH6-LP Block$0$LK-SHRB-035M,186,186,186,1,98,1.10462e+07,8.49025e+06,1.10462e+07,8.49027e+06,24.0,24.0,1.10462e+07,8.49026e+06,576.0
Layer:x-RL TH5-LP Block$0$LP-SHAR-BRDR-CONT,x-RL TH5-LP Block$0$LP-SHAR-BRDR-CONT,186,186,186,17,81,1.10431e+07,8.49006e+06,1.10443e+07,8.49107e+06,1180.0,1003.0,1.10437e+07,8.49057e+06,1.18354e+06
Layer:x-RL TH5-LP Block$0$LK-TREE-TRNK,x-RL TH5-LP Block$0$LK-TREE-TRNK,186,186,186,2,10,1.10439e+07,8.49103e+06,1.10439e+07,8.49104e+06,14.0,10.0,1.10439e+07,8.49104e+06,140.0
Layer:x-RL TH5-LP Block$0$L-002,x-RL TH5-LP Block$0$L-002,186,186,186,8,47,1.10433e+07,8.49027e+06,1.1044e+07,8.49106e+06,706.0,790.0,1.10437e+07,8.49067e+06,557740.0
Layer:x-RL TH5-LP Block$0$LK-SHRB-TRNK,x-RL TH5-LP Block$0$LK-SHRB-TRNK,186,186,186,2,10,1.10432e+07,8.491e+06,1.10432e+07,8.491e+06,2.0,2.0,1.10432e+07,8.491e+06,4.0
Layer:x-RL TH5-LP Block$0$LK-TREE-TRNK,x-RL TH5-LP Block$0$LK-TREE-TRNK,186,186,186,2,10,1.10432e+07,8.49102e+06,1.10433e+07,8.49104e+06,22.0,22.0,1.10432e+07,8.49103e+06,484.0
Layer:x-RL TH5-LP Block$0$LK-SHRB-TRNK,x-RL TH5-LP Block$0$LK-SHRB-TRNK,186,186,186,2,10,1.10442e+07,8.49102e+06,1.10442e+07,8.49102e+06,2.0,2.0,1.10442e+07,8.49102e+06,4.0
Layer:x-RL TH5-LP Block$0$LK-TREE-TRNK,x-RL TH5-LP Block$0$LK-TREE-TRNK,186,186,186,2,10,1.10441e+07,8.49103e+06,1.10442e+07,8.49106e+06,22.0,22.0,1.10441e+07,8.49104e+06,484.0
Layer:x-RL TH5-LP Block$0$LK-SHRB-TRNK,x-RL TH5-LP Block$0$LK-SHRB-TRNK,186,186,186,6,30,1.10439e+07,8.49101e+06,1.10439e+07,8.49102e+06,10.0,10.0,1.10439e+07,8.49102e+06,100.0
